"title","url","stars","name","reviewUrl","text"
"Puskesmas Kedungdoro","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungdoro&query_place_id=ChIJU9wlPV751y0RXLWKzheUlAA","5","wandi tedjo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGSVFVbEtOamxTZVROdVRGOW1ZMmhmYzFoeFJWRRAB!2m1!1s0x0:0x949417ce8ab55c!3m1!1s2@1:CAIQACodChtycF9oOkFIQUlKNjlSeTNuTF9mY2hfc1hxRVE%7C%7C?hl=id","Pelayanan ramah  cepat trimakasih bapak atas bantuan nya"
"Puskesmas Kedungdoro","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungdoro&query_place_id=ChIJU9wlPV751y0RXLWKzheUlAA","5","Yt Prem","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21RMFpHZ3liMHRMVlU5cU1qQmZNRkpHU1dNd05tYxAB!2m1!1s0x0:0x949417ce8ab55c!3m1!1s2@1:CAIQACodChtycF9oOmQ0ZGgyb0tLVU9qMjBfMFJGSWMwNmc%7C%7C?hl=id","Jos jis"
"Puskesmas Kedungdoro","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungdoro&query_place_id=ChIJU9wlPV751y0RXLWKzheUlAA","5","Karmila Karmila","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2preE4wZzBhMmswVFV0aU1Hd3liREJqTkhKMmJWRRAB!2m1!1s0x0:0x949417ce8ab55c!3m1!1s2@1:CAIQACodChtycF9oOjkxN0g0a2k0TUtiMGwybDBjNHJ2bVE%7C%7C?hl=id","Pelayanan BPJS di cluster 1 Sangat baik dan puas"
"Puskesmas Kedungdoro","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungdoro&query_place_id=ChIJU9wlPV751y0RXLWKzheUlAA","1","Dagelan'e Chanel102","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWcGJqSlBPRE4yZFhKcmRrUjFkVEkwTkhoME5rRRAB!2m1!1s0x0:0x949417ce8ab55c!3m1!1s2@1:CAIQACodChtycF9oOlVpbjJPODN2dXJrdkR1dTI0NHh0NkE%7C%7C?hl=id","Selamat pagi salam sehat selalu buat kita semua Terkait laporan keluan pasien sebagaimana kita kontrol puskesmas harus pelayanan dengan sabar baik dan penuh Rama tapi tidak untuk hari ini di tanggal 7 Mei 2026 saya mengeluh akan pelayanan dokter umum murti sikap bliau membuat tidak nyamanan pasien sudah tau kita ktrol rutin setiap 1bln sekali itu pun kadang jarang hanya karena saya mintak surat ijin dokter bilau berkata tidak menyenangkan hati pasien karena kami pasien perkerja jika sakit ya minta surat dokter apakah itu berat buat puskesmas untuk kasihkan ijin kita butuh pelayanan baik dan nyaman dokter seprti ini saya kurang baik untuk bersikap terhadap pasien saya rasa perlu dikoreksi kembali maaf untuk hari ini tidak nyaman pelayanan dari dokter bu murti"
"Puskesmas Kedungdoro","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungdoro&query_place_id=ChIJU9wlPV751y0RXLWKzheUlAA","5","Makor Junior","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tFMmRHSmhhR2c0VG05WU9XSjNhMDUyU0VsQlRWRRAB!2m1!1s0x0:0x949417ce8ab55c!3m1!1s2@1:CAIQACodChtycF9oOkE2dGJhaGg4Tm9YOWJ3a052SElBTVE%7C%7C?hl=id","Pelayanan sangat cepat dan baik"
"Puskesmas Kedungdoro","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungdoro&query_place_id=ChIJU9wlPV751y0RXLWKzheUlAA","1","Hadyan Rizki","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xVeU1tWjNVemd5TTJrMVZXeFVTa1p2VVRKQ05FRRAB!2m1!1s0x0:0x949417ce8ab55c!3m1!1s2@1:CAIQACodChtycF9oOlUyMmZ3UzgyM2k1VWxUSkZvUTJCNEE%7C%7C?hl=id","Ibu saya ke puskesmas pagi ini untuk periksa dan meminta surat dokter untuk diberikan ditempat kerja nya tapi ini malah gak dikasih sama sekali dengan alasan penyakit nya gak parah apa harusss parah dulu baru dikasih surat dokter saya kecewa dengan pelayanan di puskesmas ini dulu saya kira dengan mengajukan ulasan di sini pelayanannya bakalan lebih baik lagi ternyata sama aja apa saya harus melapor dulu ke pihak pak Eri agar pelayanannya lebih baik"
"Puskesmas Kedungdoro","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungdoro&query_place_id=ChIJU9wlPV751y0RXLWKzheUlAA","2","William Rise","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21Vd1VVaFZRVVJzYWxNd1dXUmtjR2N5WDAxM2FWRRAB!2m1!1s0x0:0x949417ce8ab55c!3m1!1s2@1:CAIQACodChtycF9oOmUwUUhVQURsalMwWWRkcGcyX013aVE%7C%7C?hl=id","Pelayanan lambat"
"Puskesmas Kedungdoro","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungdoro&query_place_id=ChIJU9wlPV751y0RXLWKzheUlAA","5","Leo Nardo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25wamFGaEhkSEZaYkRaeVlsWlpaMGN0VHpOUFowRRAB!2m1!1s0x0:0x949417ce8ab55c!3m1!1s2@1:CAIQACodChtycF9oOnpjaFhHdHFZbDZyYlZZZ0ctTzNPZ0E%7C%7C?hl=id","Pelayanan nya cukup baik dan cepat,
Nasabah juga di bantu dengan cepat dan baik"
"Puskesmas Kedungdoro","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungdoro&query_place_id=ChIJU9wlPV751y0RXLWKzheUlAA","5","Tjan Hwaluan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkb01WOVVWSFJWTmt4dlVWTTFSbUZVYTI0eVRFRRAB!2m1!1s0x0:0x949417ce8ab55c!3m1!1s2@1:CAIQACodChtycF9oOkdoMV9UVHRVNkxvUVM1RmFUa24yTEE%7C%7C?hl=id","Pelayanannya bagus cepat memuaskan"
"Puskesmas Kedungdoro","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungdoro&query_place_id=ChIJU9wlPV751y0RXLWKzheUlAA","1","Fanny Faradilla","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pNMlNuUlVUVmx4TjNKUVlYTjZOMVJOYm1FMUxYYxAB!2m1!1s0x0:0x949417ce8ab55c!3m1!1s2@1:CAIQACodChtycF9oOjM2SnRUTVlxN3JQYXN6N1RNbmE1LXc%7C%7C?hl=id","TOLONG MBA2 BAGIAN LT 2 YG MENANGANI CATIN BISA GASI BUAT DIKASIH TAU DULU ARAHAN SESUDAH SUNTIK CATIN TRS NGURUS ZOOM KE SIOLA LGSG? DIPIKIR KITA TAU KALAU LGSG KE SIOLA BUAT NGURUS ZOOM? JGN NYALAH2 IN SINI BUAT TAU STEP BY STEP NYA DONG, DIPIKIR SINI SUDAH PERNAH NIKAH GT? LAWAK."
