"title","url","stars","name","reviewUrl","text"
"Puskesmas Gundih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Gundih&query_place_id=ChIJSWBb3Df51y0RQkHYPywlQbk","5","Muhammad Agus Hariadi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21VM2RsQkdjalIwVmpOMWFWaEhjWHBaY2tWQmQyYxAB!2m1!1s0x0:0xb941252c3fd84142!3m1!1s2@1:CAIQACodChtycF9oOmU3dlBGcjR0VjN1aVhHcXpZckVBd2c%7C%7C?hl=id","Saya kasih bintang 5 untuk poli giginya, g suka yg bertele-tele, kalo mau konsul langsung ditanganin, dan kalo mau bikin surat rujukan untuk pencabutan gigi langsung diproses dengan cepat."
"Puskesmas Gundih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Gundih&query_place_id=ChIJSWBb3Df51y0RQkHYPywlQbk","5","Chanthy Thydi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGd1psSjFTRW80VDFFemIxVlFXbXBmYmtKMFZGRRAB!2m1!1s0x0:0xb941252c3fd84142!3m1!1s2@1:CAIQACodChtycF9oOlFwZlJ1SEo4T1Ezb1VQWmpfbkJ0VFE%7C%7C?hl=id","Pelayaanan poli gigi dokter y baik"
"Puskesmas Gundih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Gundih&query_place_id=ChIJSWBb3Df51y0RQkHYPywlQbk","5","Athalia Ratu","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT200eGNGY3lUM3BCTTFGTFNESTBjbFJUUm1kd1FXYxAB!2m1!1s0x0:0xb941252c3fd84142!3m1!1s2@1:CAIQACodChtycF9oOm4xcFcyT3pBM1FLSDI0clRTRmdwQWc%7C%7C?hl=id","pelayananannya santai di pelayanan gigi dan dikasih tau jika bingung tentang pelayanan yang mau dituju"
"Puskesmas Gundih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Gundih&query_place_id=ChIJSWBb3Df51y0RQkHYPywlQbk","5","Puteri Juni","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25OM2FrSnBXblZqWDAxbE56ZHViM1pIVmpGUE5tYxAB!2m1!1s0x0:0xb941252c3fd84142!3m1!1s2@1:CAIQACodChtycF9oOnN3akJpWnVjX01lNzdub3ZHVjFPNmc%7C%7C?hl=id","Ramah bangett, nyaman sama pelayanan nyaa terimakasih dokter peni☺️🙏"
"Puskesmas Gundih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Gundih&query_place_id=ChIJSWBb3Df51y0RQkHYPywlQbk","5","Dikky Putraa","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21GSWNVOXJXWGR2UVc1a1lWcDVXV2RVYkZKUFduYxAB!2m1!1s0x0:0xb941252c3fd84142!3m1!1s2@1:CAIQACodChtycF9oOmFIcU9rWXdvQW5kYVp5WWdUbFJPWnc%7C%7C?hl=id","Sangat baik"
"Puskesmas Gundih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Gundih&query_place_id=ChIJSWBb3Df51y0RQkHYPywlQbk","3","Felix","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poUVVXcEpkbU5HVVhGdloycGhaUzFrUm1kNmNYYxAB!2m1!1s0x0:0xb941252c3fd84142!3m1!1s2@1:CAIQACodChtycF9oOjhQUWpJdmNGUXFvZ2phZS1kRmd6cXc%7C%7C?hl=id","Wkttu lepas gigi yang nangani  judes ga ramah sekali sambil ngedumel terus ga niat melayani"
"Puskesmas Gundih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Gundih&query_place_id=ChIJSWBb3Df51y0RQkHYPywlQbk","5","putri sucianaa","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poaVZ6WXpMVXRHWlRremMyNHlaa0pPUm5jd04zYxAB!2m1!1s0x0:0xb941252c3fd84142!3m1!1s2@1:CAIQACodChtycF9oOjhiVzYzLUtGZTkzc24yZkJORncwN3c%7C%7C?hl=id","penanganan nya sangat ramah"
"Puskesmas Gundih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Gundih&query_place_id=ChIJSWBb3Df51y0RQkHYPywlQbk","5","Muttiara Siswoyo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xCcGF5MVhWRmRxWkZGRVh6Tm9WR1JaVGxNeWIwRRAB!2m1!1s0x0:0xb941252c3fd84142!3m1!1s2@1:CAIQACodChtycF9oOlBpay1XVFdqZFFEXzNoVGRZTlMyb0E%7C%7C?hl=id","good & friendly service⭐️⭐️⭐️⭐️⭐️"
"Puskesmas Gundih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Gundih&query_place_id=ChIJSWBb3Df51y0RQkHYPywlQbk","5","Ayu Dealova","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkcmRUWjNaVGN6UjNSd1lqUlpNbko2YnpOa2RHYxAB!2m1!1s0x0:0xb941252c3fd84142!3m1!1s2@1:CAIQACodChtycF9oOkdrdTZ3ZTczR3RwYjRZMnJ6bzNkdGc%7C%7C?hl=id","Sangat baik pelayanannya juga bagus.."
"Puskesmas Gundih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Gundih&query_place_id=ChIJSWBb3Df51y0RQkHYPywlQbk","5","Mila Karmila","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25sdVltdEtSVlJXVkdKQ1NtTjFjbUYxWWxoNE1HYxAB!2m1!1s0x0:0xb941252c3fd84142!3m1!1s2@1:CAIQACodChtycF9oOnluYmtKRVRWVGJCSmN1cmF1Ylh4MGc%7C%7C?hl=id","Pelayanan baik dan ramah dekat dari rumah juga"
