"title","url","stars","name","reviewUrl","text"
"Puskesmas Keputih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Keputih&query_place_id=ChIJm47-f3D61y0Rwn9FonIQukg","1","Warni","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xSTWNIUm5TakJ3Vlc1TkxVOXlRM2QwTmxCdmRVRRAB!2m1!1s0x0:0x48ba1072a2457fc2!3m1!1s2@1:CAIQACodChtycF9oOlRMcHRnSjBwVW5NLU9yQ3d0NlBvdUE%7C%7C?hl=id","Ibu-ibu yang melayani bagian pendaftaran kurang informatif, kurang ramah, dan memburu-buru pasien yang menanyakan terkait BPJS. Harapannya, pegawai di bagian layanan publik bisa memberikan pelayanan sebaik-baiknya untuk masyarakat; supaya kami sebagai pasien bisa nyaman dan teredukasi dengan baik terkait sistem yang ada."
"Puskesmas Keputih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Keputih&query_place_id=ChIJm47-f3D61y0Rwn9FonIQukg","5","Arifin Bolan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWeFdEUjNZVXRqWVRsVU5HWnhVM014TkZKbVkyYxAB!2m1!1s0x0:0x48ba1072a2457fc2!3m1!1s2@1:CAIQACodChtycF9oOlVxWDR3YUtjYTlUNGZxU3MxNFJmY2c%7C%7C?hl=id",
"Puskesmas Keputih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Keputih&query_place_id=ChIJm47-f3D61y0Rwn9FonIQukg","1","Aprilia Putri","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xCaFdIYzNNakV6VEhJNGVXUXRWa3hmV0RWMFdrRRAB!2m1!1s0x0:0x48ba1072a2457fc2!3m1!1s2@1:CAIQACodChtycF9oOlBhWHc3MjEzTHI4eWQtVkxfWDV0WkE%7C%7C?hl=id","Pelayanan poli kia ramah yang bikin jengkel dr. usg cowoknya gk bisa baca alat usg, 3x usg disana pertama dr. cewek jelas bngt foto nya dan di jelasin detail, tapi yg sekarang bener” di bikin nangis mana pake umum lagi usg cuma 4 menit dan hasil foto usgnya hitam bener” kosong mlompong."
"Puskesmas Keputih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Keputih&query_place_id=ChIJm47-f3D61y0Rwn9FonIQukg","5","Anggraeni Putri","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKcllqbFBjR3d0TUZVd2JHUmFNRWhNV1VkYVNIYxAB!2m1!1s0x0:0x48ba1072a2457fc2!3m1!1s2@1:CAIQACodChtycF9oOkJrYjlPcGwtMFUwbGRaMEhMWUdaSHc%7C%7C?hl=id","Pelayanan di Puskesmas Keputih sangat cepat dan transparan. Petugasnya ramah dan sangat membantu menjelaskan prosedur. Tempatnya juga bersih dan nyaman. Dokter dan perawatnya profesional serta ramah, tidak membeda-bedakan pasien. Proses pendaftaran hingga pemeriksaan sangat efisien dan Ruang tunggu nyaman dan luas, petugas satpam juga mengarahkan dengan baik. Pelayanan publik yang patut dicontoh, sangat puas dengan pelayanannya."
"Puskesmas Keputih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Keputih&query_place_id=ChIJm47-f3D61y0Rwn9FonIQukg","5","Sheila Citra","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CNVJWbHpPRlpFUjBWQ2EzZGhabmxRTm5GVVRYYxAB!2m1!1s0x0:0x48ba1072a2457fc2!3m1!1s2@1:CAIQACodChtycF9oOnB5RVlzOFZER0VCa3dhZnlQNnFUTXc%7C%7C?hl=id","Pelayanan baik & cekatan👍"
"Puskesmas Keputih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Keputih&query_place_id=ChIJm47-f3D61y0Rwn9FonIQukg","5","OM Ohm","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25NNGJqZzFVMkUzUzNkd2RWZEdYMU4xTm1aVFZrRRAB!2m1!1s0x0:0x48ba1072a2457fc2!3m1!1s2@1:CAIQACodChtycF9oOnM4bjg1U2E3S3dwdVdGX1N1NmZTVkE%7C%7C?hl=id","Pertahanakan pelayanan , pelayanan Joss terimakasih ."
"Puskesmas Keputih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Keputih&query_place_id=ChIJm47-f3D61y0Rwn9FonIQukg","5","ER TV","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21odmVFaDVhRTVQWlVwRWFrWm5ORWxHVEhkbFgzYxAB!2m1!1s0x0:0x48ba1072a2457fc2!3m1!1s2@1:CAIQACodChtycF9oOmhveEh5aE5PZUpEakZnNElGTHdlX3c%7C%7C?hl=id","Pelayanannya cukup cepat, petugas sangat kompeten, puskesmasnya bersih"
"Puskesmas Keputih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Keputih&query_place_id=ChIJm47-f3D61y0Rwn9FonIQukg","5","azahra nidya","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWWlJVTnZhM0JVVXpKSVdWRk1VM1ZaYTJocVoyYxAB!2m1!1s0x0:0x48ba1072a2457fc2!3m1!1s2@1:CAIQACodChtycF9oOlVZRUNva3BUUzJIWVFMU3VZa2hqZ2c%7C%7C?hl=id","pelayanan cepat dan baik"
"Puskesmas Keputih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Keputih&query_place_id=ChIJm47-f3D61y0Rwn9FonIQukg","5","Reivita Widiarni","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CTFdFcDFkbVZVYUZWUmNFY3phVkpRTkdGNFRsRRAB!2m1!1s0x0:0x48ba1072a2457fc2!3m1!1s2@1:CAIQACodChtycF9oOnBLWEp1dmVUaFVRcEczaVJQNGF4TlE%7C%7C?hl=id","pelayanan puskesmas keputih sangat bagus"
"Puskesmas Keputih","https://www.google.com/maps/search/?api=1&query=Puskesmas%20Keputih&query_place_id=ChIJm47-f3D61y0Rwn9FonIQukg","1","Dianka Pratama","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21SMVkwbHVORFJSZFdOcE1VUXpYMkp4UlVwME1WRRAB!2m1!1s0x0:0x48ba1072a2457fc2!3m1!1s2@1:CAIQACodChtycF9oOmR1Y0luNDRRdWNpMUQzX2JxRUp0MVE%7C%7C?hl=id","Pelayanannya lama banget,ditanyain bilangnya ketlisut,udah nunggu lama banget,minta surat rujukan mau ke RS poli paru malah dikasih rujukan ke poli kandungan,akhirnya di RS harus urus lagi dari poli kandungan ke poli paru,,,,"
